Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
10/12/1997,,85,71,0.04,0,0
10/13/1997,,83,61,0.94,0,0
10/14/1997,,75,54,0,0,0
10/15/1997,,74,49,0,0,0
10/16/1997,,74,49,0,0,0
10/17/1997,,75,48,0,0,0
10/18/1997,,73,49,0,0,0
10/19/1997,,78,46,0,0,0
10/20/1997,,85,54,0,0,0
10/21/1997,,83,57,0.16,0,0
10/22/1997,,65,55,0,0,0
10/23/1997,,78,55,0,0,0
10/24/1997,,85,66,0.42,0,0
10/25/1997,,83,73,0.31,0,0
10/26/1997,,78,50,0.42,0,0
10/27/1997,,60,42,0,0,0
10/28/1997,,57,38,0,0,0
10/29/1997,,69,51,0,0,0
10/30/1997,,78,54,0,0,0
10/31/1997,,83,63,0,0,0
11/1/1997,,85,58,0,0,0
11/2/1997,,74,52,0,0,0
11/3/1997,,72,46,0,0,0
11/4/1997,,74,39,0,0,0
11/5/1997,,75,52,0.1,0,0
11/6/1997,,65,43,0,0,0
11/7/1997,,62,34,0,0,0
11/8/1997,,65,39,0,0,0
11/9/1997,,66,40,0,0,0
11/10/1997,,65,48,0.14,0,0
11/11/1997,,71,53,0,0,0
11/12/1997,,63,55,1.89,0,0
11/13/1997,,65,56,0.08,0,0
11/14/1997,,65,50,0,0,0
11/15/1997,,56,42,0.03,0,0
11/16/1997,,53,34,0,0,0
11/17/1997,,56,31,0,0,0
11/18/1997,,52,46,1.16,0,0
11/19/1997,,59,49,0,0,0
11/20/1997,,71,45,0,0,0
11/21/1997,,72,61,2.12,0,0
11/22/1997,,66,51,0,0,0
11/23/1997,,67,45,0,0,0
11/24/1997,,69,40,0,0,0
11/25/1997,,73,44,0,0,0
11/26/1997,,77,50,0,0,0
11/27/1997,,76,53,0,0,0
11/28/1997,,78,56,0.62,0,0
11/29/1997,,75,57,0.08,0,0
11/30/1997,,63,48,0,0,0
12/1/1997,,64,45,0,0,0
12/2/1997,,71,47,0,0,0
12/3/1997,,71,54,0.24,0,0
12/4/1997,,58,39,0,0,0
12/5/1997,,58,36,0,0,0
12/6/1997,,54,35,0,0,0
12/7/1997,,49,32,0.6,0,0
12/8/1997,,75,42,0.18,0,0
12/9/1997,,80,60,0.01,0,0
12/10/1997,,62,45,0,0,0
12/11/1997,,45,41,0,0,0
12/12/1997,,46,39,0,0,0
12/13/1997,,46,38,0,0,0
12/14/1997,,49,32,0,0,0
12/15/1997,,60,29,0,0,0
12/16/1997,,65,30,0,0,0
12/17/1997,,71,41,0,0,0
12/18/1997,,70,38,0,0,0
12/19/1997,,76,42,0,0,0
12/20/1997,,66,54,0.4,0,0
12/21/1997,,73,52,0.98,0,0
12/22/1997,,73,44,0,0,0
12/23/1997,,71,56,1.89,0,0
12/24/1997,,65,48,0.14,0,0
12/25/1997,,64,42,0,0,0
12/26/1997,,56,43,0.81,0,0
12/27/1997,,52,34,0,0,0
12/28/1997,,59,31,0,0,0
12/29/1997,,53,40,0,0,0
12/30/1997,,61,35,0,0,0
12/31/1997,,57,38,0,0,0
1/1/1998,,65,32,0,0,0
1/2/1998,,72,48,0,0,0
1/3/1998,,74,56,0,0,0
1/4/1998,,69,59,2,0,0
1/5/1998,,75,62,2.59,0,0
1/6/1998,,73,63,2.51,0,0
1/7/1998,,65,47,0.31,0,0
1/8/1998,,52,42,0,0,0
1/9/1998,,60,36,0,0,0
1/10/1998,,71,42,0,0,0
1/11/1998,,72,46,0,0,0
1/12/1998,,70,62,1.73,0,0
1/13/1998,,64,60,0.56,0,0
1/14/1998,,63,58,0.41,0,0
1/15/1998,,62,40,0.29,0,0
1/16/1998,,63,36,0,0,0
1/17/1998,,66,50,0,0,0
1/18/1998,,71,50,0,0,0
1/19/1998,,59,42,0,0,0
1/20/1998,,65,41,0,0,0
1/21/1998,,73,53,0.04,0,0
1/22/1998,,67,49,1.62,0,0
1/23/1998,,56,42,0,0,0
1/24/1998,,58,36,0,0,0
1/25/1998,,62,37,0,0,0
1/26/1998,,64,51,0.67,0,0
1/27/1998,,53,39,0,0,0
1/28/1998,,60,35,0,0,0
1/29/1998,,70,43,0,0,0
1/30/1998,,71,48,0,0,0
1/31/1998,,65,45,0,0,0
2/1/1998,,68,53,0.38,0,0
2/2/1998,,55,53,0.06,0,0
2/3/1998,,67,53,0,0,0
2/4/1998,,61,41,0,0,0
2/5/1998,,59,38,0,0,0
2/6/1998,,57,41,0,0,0
2/7/1998,,59,37,0,0,0
2/8/1998,,65,35,0,0,0
2/9/1998,,65,47,0.06,0,0
2/10/1998,,74,55,0.82,0,0
2/11/1998,,63,46,0,0,0
2/12/1998,,68,42,0,0,0
2/13/1998,,68,46,0,0,0
2/14/1998,,65,46,0,0,0
2/15/1998,,58,51,1.23,0,0
2/16/1998,,58,49,0.93,0,0
2/17/1998,,63,45,0,0,0
2/18/1998,,65,42,0,0,0
2/19/1998,,62,45,0.09,0,0
2/20/1998,,67,47,0,0,0
2/21/1998,,69,42,0,0,0
2/22/1998,,58,47,1.85,0,0
2/23/1998,,65,42,0,0,0
2/24/1998,,69,44,0,0,0
2/25/1998,,74,52,0,0,0
2/26/1998,,70,57,0.83,0,0
2/27/1998,,67,63,0,0,0
2/28/1998,,69,45,0,0,0
3/1/1998,,62,41,0,0,0
3/2/1998,,65,38,0,0,0
3/3/1998,,58,40,0,0,0
3/4/1998,,70,44,0,0,0
3/5/1998,,77,62,0,0,0
3/6/1998,,73,64,1.22,0,0
3/7/1998,,73,65,2.01,0,0
3/8/1998,,67,43,0,0,0
3/9/1998,,57,42,0,0,0
3/10/1998,,53,37,0,0,0
3/11/1998,,55,31,0,0,0
3/12/1998,,51,33,0,0,0
3/13/1998,,62,41,0,0,0
3/14/1998,,67,45,0.03,0,0
3/15/1998,,75,54,0,0,0
3/16/1998,,74,59,2.81,0,0
3/17/1998,,79,57,0,0,0
3/18/1998,,74,61,0,0,0
3/19/1998,,78,51,0.03,0,0
3/20/1998,,58,43,0,0,0
3/21/1998,,64,42,0,0,0
3/22/1998,,69,40,0,0,0
3/23/1998,,73,49,0,0,0
3/24/1998,,74,49,0,0,0
3/25/1998,,77,58,0,0,0
3/26/1998,,80,63,0,0,0
3/27/1998,,79,65,0,0,0
3/28/1998,,83,69,0,0,0
3/29/1998,,83,70,0,0,0
3/30/1998,,82,72,0,0,0
3/31/1998,,74,52,0.14,0,0
4/1/1998,64,80,47,0,0,0
4/2/1998,68,78,57,0.02,0,0
4/3/1998,74,84,63,0,0,0
4/4/1998,63,73,53,0,0,0
4/5/1998,59,73,45,0,0,0
4/6/1998,63,77,48,0,0,0
4/7/1998,74,85,62,0,0,0
4/8/1998,76,83,68,0,0,0
4/9/1998,66,75,57,0,0,0
4/10/1998,64,76,51,0,0,0
4/11/1998,64,79,48,0,0,0
4/12/1998,62,76,47,0,0,0
4/13/1998,70,78,61,0.07,0,0
4/14/1998,76,83,69,0,0,0
4/15/1998,75,81,69,0,0,0
4/16/1998,75,80,70,0.01,0,0
4/17/1998,66,73,58,0.01,0,0
4/18/1998,62,64,59,1.73,0,0
4/19/1998,63,73,52,0.11,0,0
4/20/1998,62,76,47,0,0,0
4/21/1998,64,76,52,0,0,0
4/22/1998,64,75,53,0,0,0
4/23/1998,63,77,49,0,0,0
4/24/1998,64,79,49,0,0,0
4/25/1998,68,78,58,0,0,0
4/26/1998,71,80,62,0,0,0
4/27/1998,77,84,70,0.02,0,0
4/28/1998,71,74,67,2.84,0,0
4/29/1998,69,72,65,0.38,0,0
4/30/1998,71,79,62,0,0,0
5/1/1998,73,83,62,0,0,0
5/2/1998,75,82,67,0,0,0
5/3/1998,76,84,67,0,0,0
5/4/1998,74,86,62,0,0,0
5/5/1998,73,84,61,0,0,0
5/6/1998,78,84,72,0,0,0
5/7/1998,81,87,75,0,0,0
5/8/1998,84,93,74,0,0,0
5/9/1998,81,88,74,0,0,0
5/10/1998,76,86,66,0,0,0
5/11/1998,76,90,62,0,0,0
5/12/1998,76,87,65,0,0,0
5/13/1998,76,88,64,0,0,0
5/14/1998,80,85,74,0,0,0
5/15/1998,82,89,74,0,0,0
5/16/1998,83,92,73,0,0,0
5/17/1998,84,94,73,0,0,0
5/18/1998,83,94,72,0,0,0
5/19/1998,82,94,70,0,0,0
5/20/1998,79,90,68,0,0,0
5/21/1998,80,89,70,0,0,0
5/22/1998,79,88,69,0,0,0
5/23/1998,79,90,68,0,0,0
5/24/1998,82,90,73,0,0,0
5/25/1998,80,91,69,0,0,0
5/26/1998,82,93,71,0,0,0
5/27/1998,81,93,69,0,0,0
5/28/1998,84,96,72,0.19,0,0
5/29/1998,86,96,75,0,0,0
5/30/1998,88,98,77,0,0,0
5/31/1998,88,98,78,0,0,0
6/1/1998,86,96,76,0,0,0
6/2/1998,84,94,74,0,0,0
6/3/1998,86,94,78,0,0,0
6/4/1998,86,92,80,0,0,0
6/5/1998,83,94,72,0.66,0,0
6/6/1998,73,77,68,0.69,0,0
6/7/1998,75,85,64,0,0,0
6/8/1998,79,90,68,0,0,0
6/9/1998,85,92,78,0,0,0
6/10/1998,85,93,77,0,0,0
6/11/1998,84,92,76,0,0,0
6/12/1998,86,93,79,0,0,0
6/13/1998,85,94,76,0,0,0
6/14/1998,86,95,76,0,0,0
6/15/1998,88,95,80,0.03,0,0
6/16/1998,87,96,78,0,0,0
6/17/1998,86,95,76,0,0,0
6/18/1998,87,95,79,0.19,0,0
6/19/1998,88,97,79,0,0,0
6/20/1998,87,96,78,0,0,0
6/21/1998,87,97,76,0.03,0,0
6/22/1998,84,96,72,1.54,0,0
6/23/1998,86,96,75,2.17,0,0
6/24/1998,86,96,76,0.16,0,0
6/25/1998,83,91,74,0,0,0
6/26/1998,79,81,76,0.67,0,0
6/27/1998,79,82,76,0.44,0,0
6/28/1998,80,85,74,0.88,0,0
6/29/1998,83,91,75,0,0,0
6/30/1998,84,93,75,0,0,0
7/1/1998,84,92,76,0,0,0
7/2/1998,82,91,73,0,0,0
7/3/1998,79,85,73,0.6,0,0
7/4/1998,84,91,76,0,0,0
7/5/1998,84,93,74,0,0,0
7/6/1998,87,96,77,0,0,0
7/7/1998,86,93,78,0,0,0
7/8/1998,86,94,78,0,0,0
7/9/1998,85,92,77,0,0,0
7/10/1998,86,93,78,0,0,0
7/11/1998,85,93,77,0,0,0
7/12/1998,84,92,76,0,0,0
7/13/1998,81,89,73,0.13,0,0
7/14/1998,79,85,73,0.55,0,0
7/15/1998,83,90,75,0,0,0
7/16/1998,85,93,76,0.06,0,0
7/17/1998,84,92,75,0,0,0
7/18/1998,85,95,75,0,0,0
7/19/1998,86,95,76,0,0,0
7/20/1998,86,96,75,0.62,0,0
7/21/1998,84,92,76,0,0,0
7/22/1998,83,90,75,0.52,0,0
7/23/1998,83,92,74,0.15,0,0
7/24/1998,83,92,74,0.01,0,0
7/25/1998,83,90,76,0,0,0
7/26/1998,83,90,75,0,0,0
7/27/1998,84,94,74,0,0,0
7/28/1998,85,93,77,0.78,0,0
7/29/1998,83,93,73,0,0,0
7/30/1998,85,93,76,0,0,0
7/31/1998,86,95,76,0,0,0
8/1/1998,89,100,77,0,0,
8/2/1998,88,99,76,0,0,
8/3/1998,83,92,73,0,0,
8/4/1998,83,94,71,0,0,
8/5/1998,83,95,71,0,0,
8/6/1998,83,92,74,0,0,
8/7/1998,81,88,73,0.06,0,
8/8/1998,83,92,74,0,0,
8/9/1998,85,96,74,0.48,0,
8/10/1998,86,97,74,0,0,
8/11/1998,86,96,75,0,0,
8/12/1998,86,96,76,0,0,
8/13/1998,85,96,74,0.09,0,
8/14/1998,77,81,73,1.31,0,
8/15/1998,76,81,71,0.97,0,
8/16/1998,82,92,71,0.62,0,
8/17/1998,83,94,72,0,0,
8/18/1998,84,94,73,1.2,0,
8/19/1998,83,94,72,0.31,0,
8/20/1998,82,89,74,0,0,
8/21/1998,80,86,74,0.01,0,
8/22/1998,82,90,74,0.15,0,
8/23/1998,83,91,74,0,0,
8/24/1998,83,93,73,0,0,
8/25/1998,85,94,75,0,,
8/26/1998,87,96,78,0,,
8/27/1998,87,96,78,0,,0
8/28/1998,89,98,80,0,,
8/29/1998,88,98,77,0,,
8/30/1998,85,91,78,0,,
8/31/1998,84,94,74,0,,
9/1/1998,81,87,74,0,,
9/2/1998,83,94,72,0,,
9/3/1998,83,95,71,0,,
9/4/1998,83,95,70,0,,
9/5/1998,80,89,71,0,,
9/6/1998,79,85,73,0,,
9/7/1998,81,88,73,0,,
9/8/1998,82,90,73,0,,
9/9/1998,82,90,73,0,,
9/10/1998,75,77,73,2,,
9/11/1998,76,78,74,6.19,,
9/12/1998,80,84,76,0.27,,
9/13/1998,79,82,75,0.58,,
9/14/1998,80,86,74,0.01,,
9/15/1998,82,89,75,0,,
9/16/1998,81,88,74,0.13,,
9/17/1998,82,91,72,0.01,,
9/18/1998,80,86,74,0.37,,
9/19/1998,81,87,75,0.05,,
9/20/1998,83,90,76,0.05,,
9/21/1998,85,92,78,0,,
9/22/1998,85,92,77,0,,
9/23/1998,84,92,75,0,,
9/24/1998,81,91,71,0,,
9/25/1998,82,90,73,0,,
9/26/1998,82,90,73,0,,
9/27/1998,83,91,75,0,,
9/28/1998,85,92,77,0.11,,
9/29/1998,84,93,75,0,,
9/30/1998,83,93,73,0,,
10/1/1998,83,93,72,0,,
10/2/1998,83,92,73,0,,
10/3/1998,77,82,71,0.02,,
10/4/1998,77,83,71,0.14,,
10/5/1998,80,89,71,0,,
10/6/1998,76,84,68,1.28,,
10/7/1998,70,77,63,0.03,,
10/8/1998,68,77,59,0,,
10/9/1998,65,74,55,0,,
10/10/1998,64,76,52,0,,
10/11/1998,67,80,53,0.01,,
10/12/1998,71,81,61,0,,
10/13/1998,71,83,59,0,,
10/14/1998,71,82,59,0,,
10/15/1998,73,85,61,0,,
10/16/1998,78,86,70,0.01,,
10/17/1998,77,85,69,0,,
10/18/1998,78,87,69,0,,
10/19/1998,78,85,70,0,,
10/20/1998,75,82,67,0,,
10/21/1998,71,80,62,0,,
10/22/1998,61,71,50,0,,
10/23/1998,58,70,45,0,,
10/24/1998,62,77,47,0,,
10/25/1998,68,81,54,0,,
10/26/1998,69,81,56,0.01,,
10/27/1998,68,81,54,0,,
10/28/1998,69,82,56,0,,
10/29/1998,72,83,60,0.01,,
10/30/1998,71,82,59,0.01,,
10/31/1998,72,83,60,0.01,,
11/1/1998,72,82,61,0.04,,
11/2/1998,67,74,59,0.25,,
11/3/1998,62,73,50,0,,
11/4/1998,64,75,52,0,,
11/5/1998,53,62,44,0,,
11/6/1998,49,59,39,0,,
11/7/1998,57,68,45,0,,
11/8/1998,69,81,57,0,,
11/9/1998,71,80,61,0,,
11/10/1998,66,76,55,0.67,,
11/11/1998,57,66,47,0,,
11/12/1998,56,61,50,0,,
11/13/1998,60,65,55,0.29,,
11/14/1998,69,73,65,1.15,,
11/15/1998,64,68,60,0.03,,
11/16/1998,62,64,59,0,,
11/17/1998,58,64,52,0,,
11/18/1998,63,74,51,0.01,,
11/19/1998,68,79,56,0,,
11/20/1998,66,78,53,0.01,,
11/21/1998,52,57,47,0.86,,
11/22/1998,60,72,47,0,,
11/23/1998,68,77,59,0.01,,
11/24/1998,65,76,54,0.01,,
11/25/1998,66,76,55,0,,
11/26/1998,69,79,58,0,,
11/27/1998,67,78,55,0.01,,
11/28/1998,68,75,60,0,,
11/29/1998,65,77,53,0.01,,
11/30/1998,71,80,62,0.07,,
12/1/1998,70,78,62,0.01,,
12/2/1998,68,78,58,0.01,,
12/3/1998,71,78,63,0,,
12/4/1998,73,81,64,0.01,,
12/5/1998,74,81,66,0.01,,
12/6/1998,75,81,69,0,,
12/7/1998,76,82,70,0,,
12/8/1998,61,74,48,0,,
12/9/1998,52,59,44,0.02,,
12/10/1998,52,56,48,0.29,,
12/11/1998,53,56,49,0.21,,
12/12/1998,50,53,47,0.34,,
12/13/1998,,,,0,,
12/14/1998,50,61,38,0,,
12/15/1998,50,61,38,0,,
12/16/1998,47,61,32,0,,
12/17/1998,50,61,39,0,,
12/18/1998,51,67,35,0,,
12/19/1998,69,75,62,0.3,,
12/20/1998,70,78,61,0,,
12/21/1998,73,78,67,0,,
12/22/1998,52,68,36,0.13,,
12/23/1998,38,40,35,0.37,,
12/24/1998,36,38,33,0.07,,
12/25/1998,35,38,32,0,,
12/26/1998,41,49,33,0,,
12/27/1998,57,71,42,0,,
12/28/1998,56,66,45,0.54,,
12/29/1998,51,58,44,0,,
12/30/1998,47,56,37,0,,
12/31/1998,55,71,39,0,,
1/1/1999,64,71,56,0.01,,
1/2/1999,54,68,39,1.54,,
1/3/1999,36,40,31,0,,
1/4/1999,32,38,25,0,,
1/5/1999,36,49,23,0,,
1/6/1999,53,66,40,0.36,,
1/7/1999,63,69,57,1.17,,
1/8/1999,67,73,60,0,,
1/9/1999,48,63,33,0.04,,
1/10/1999,41,53,28,0,,
1/11/1999,46,61,31,0,,
1/12/1999,60,71,48,0,,
1/13/1999,66,74,58,0,,
1/14/1999,51,60,42,0,,
1/15/1999,48,61,35,0,,
1/16/1999,58,71,45,0,,
1/17/1999,67,76,57,0.01,,
1/18/1999,62,74,50,0,,
1/19/1999,59,70,48,0,,
1/20/1999,72,78,66,0,,
1/21/1999,72,76,67,0,,
1/22/1999,66,77,54,0.21,,
1/23/1999,49,58,39,0,,
1/24/1999,48,62,33,0,,
1/25/1999,57,73,40,0,,
1/26/1999,57,71,42,0.01,,
1/27/1999,65,77,53,0.01,,
1/28/1999,72,79,65,0,,
1/29/1999,72,75,69,0.09,,
1/30/1999,64,73,55,0.62,,
1/31/1999,53,61,45,0,,
2/1/1999,59,68,50,0,,
2/2/1999,62,71,52,0,,
2/3/1999,59,68,50,0.04,,
2/4/1999,63,73,53,0.18,,
2/5/1999,64,77,50,0,,
2/6/1999,70,77,63,0,,
2/7/1999,73,77,68,0,,
2/8/1999,73,78,68,0,,
2/9/1999,73,78,67,0,,
2/10/1999,74,79,68,0,,
2/11/1999,68,78,57,0.01,,
2/12/1999,50,57,42,0.15,,
2/13/1999,49,61,36,0,,
2/14/1999,46,59,33,0,,
2/15/1999,52,67,36,0,,
2/16/1999,63,75,51,0,,
2/17/1999,56,62,49,1.03,,
2/18/1999,57,68,46,0,,
2/19/1999,56,62,49,0,,
2/20/1999,56,66,45,0.04,,
2/21/1999,,,,0.01,,
2/22/1999,,,,0,,
2/23/1999,58,71,44,0,,
2/24/1999,55,71,38,0,,
2/25/1999,59,74,44,0,,
2/26/1999,66,76,56,0,,
2/27/1999,69,78,59,0.4,,
2/28/1999,61,72,50,0.01,,
3/1/1999,60,75,45,0,,
3/2/1999,65,74,55,0.65,,
3/3/1999,53,63,42,0,,
3/4/1999,52,66,38,0,,
3/5/1999,64,75,53,0,,
3/6/1999,68,82,54,0,,
3/7/1999,56,62,50,0,,
3/8/1999,67,74,60,0.04,,
3/9/1999,68,79,56,0.11,,
3/10/1999,64,77,50,0,,
3/11/1999,69,77,60,1.65,,
3/12/1999,62,67,57,0,,
3/13/1999,61,73,49,1.99,,
3/14/1999,47,49,44,0,,
3/15/1999,50,62,37,0,,
3/16/1999,54,68,39,0,,
3/17/1999,61,73,49,0,,
3/18/1999,64,77,51,0,,
3/19/1999,66,76,56,0,,
3/20/1999,64,71,55,0,,
3/21/1999,60,70,50,0,,
3/22/1999,59,72,45,0,,
3/23/1999,63,76,50,0,,
3/24/1999,71,79,62,0,,
3/25/1999,61,68,54,0.16,,
3/26/1999,56,65,46,0,,
3/27/1999,55,69,40,0,,
3/28/1999,62,74,49,0.3,,
3/29/1999,67,74,60,0.34,,
3/30/1999,62,66,58,0.05,,
3/31/1999,65,71,58,0,,
4/1/1999,68,79,57,0,,
4/2/1999,74,82,65,0,,
4/3/1999,76,81,71,0,,
4/4/1999,77,83,71,0,,
4/5/1999,78,82,73,0,,
4/6/1999,73,80,65,0.01,,
4/7/1999,77,84,69,0,,
4/8/1999,75,84,65,0,,
4/9/1999,78,84,71,0,,
4/10/1999,77,85,69,0,,
4/11/1999,77,87,67,0,,
4/12/1999,72,85,58,0,,
4/13/1999,71,84,57,0,,
4/14/1999,72,80,64,0,,
4/15/1999,63,73,53,0,,
4/16/1999,59,66,52,0,,
4/17/1999,58,70,46,0,,
4/18/1999,60,74,45,0,,
4/19/1999,67,80,53,0,,
4/20/1999,71,82,59,0,,
4/21/1999,68,80,55,0,,
4/22/1999,76,85,66,0,,
4/23/1999,81,88,73,0,,
4/24/1999,80,90,69,0,,
4/25/1999,80,89,71,0,,
4/26/1999,78,87,69,0.8,,
4/27/1999,78,88,67,0,,
4/28/1999,79,90,67,0,,
4/29/1999,77,89,65,0,,
4/30/1999,70,79,60,0,,
5/1/1999,65,78,52,0,,
5/2/1999,68,81,54,0,,
5/3/1999,71,82,59,0,,
5/4/1999,75,79,71,0,,0
5/5/1999,82,89,75,0,,
5/6/1999,78,87,68,0,,0
5/7/1999,70,85,55,0,,
5/8/1999,73,91,55,0,,
5/9/1999,75,87,62,0,,
5/10/1999,73,80,65,0.17,,0
5/11/1999,73,81,65,0.62,,
5/12/1999,74,82,66,0.27,,
5/13/1999,76,85,66,0,,
5/14/1999,76,86,65,0,,
5/15/1999,78,87,69,0,,
5/16/1999,81,88,73,0,,
5/17/1999,80,87,72,0.01,,
5/18/1999,76,81,70,0,,
5/19/1999,77,87,66,0,,
5/20/1999,77,86,67,0,,
5/21/1999,77,87,67,0,,
5/22/1999,79,89,68,0,,
5/23/1999,81,91,71,0,,
5/24/1999,79,88,70,0,,
5/25/1999,77,87,66,0,,
5/26/1999,78,88,68,0,,
5/27/1999,79,89,68,0.27,,
5/28/1999,75,84,65,0,,
5/29/1999,76,84,68,0.54,,
5/30/1999,75,83,66,1.27,,
5/31/1999,78,89,66,4.99,,
6/1/1999,78,88,67,0,,
6/2/1999,81,89,73,0,,
6/3/1999,82,91,73,0,,
6/4/1999,82,91,73,0,,
6/5/1999,82,91,73,0,,
6/6/1999,82,91,73,0,,
6/7/1999,81,89,72,0.01,,
6/8/1999,80,89,71,0,,
6/9/1999,78,83,72,0.06,,
6/10/1999,77,83,71,0.49,,
6/11/1999,78,85,71,0.03,,
6/12/1999,80,87,72,0.01,,
6/13/1999,80,89,71,0,,
6/14/1999,82,89,74,,,
6/15/1999,80,88,72,0.6,,
6/16/1999,80,87,72,3.32,,
6/17/1999,80,88,72,0,,
6/18/1999,77,86,68,0,,
6/19/1999,77,88,66,0,,
6/20/1999,80,89,70,0,,
6/21/1999,78,88,68,0.4,,
6/22/1999,82,89,74,0.36,,
6/23/1999,82,89,74,0,,
6/24/1999,83,90,76,0,,
6/25/1999,80,85,74,1.96,,
6/26/1999,82,88,75,1.21,,
6/27/1999,85,91,79,0,,
6/28/1999,84,90,77,0,,
6/29/1999,84,90,77,0,,
6/30/1999,83,91,75,0,,
7/1/1999,83,91,75,0,,
7/2/1999,84,92,75,0,,
7/3/1999,83,91,74,0.88,,
7/4/1999,82,90,74,0.15,,
7/5/1999,81,88,73,0.01,,
7/6/1999,83,90,75,0,,0
7/7/1999,83,91,74,0,,
7/8/1999,83,90,76,0,,
7/9/1999,82,90,74,0.02,,
7/10/1999,81,88,73,0.57,,
7/11/1999,82,89,74,0.01,,
7/12/1999,78,84,71,0.43,,
7/13/1999,80,87,72,0.01,,
7/14/1999,81,91,70,0.05,,
7/15/1999,81,91,71,0.05,,
7/16/1999,80,87,73,0.1,,
7/17/1999,83,92,73,0.21,,
7/18/1999,82,91,73,0.69,,
7/19/1999,80,88,71,0.12,,
7/20/1999,80,87,73,0,,
7/21/1999,81,90,72,0,,
7/22/1999,84,93,75,0,,
7/23/1999,87,95,79,0,,
7/24/1999,83,92,74,0.02,,
7/25/1999,84,93,74,0,,
7/26/1999,85,94,76,0,,
7/27/1999,86,95,77,0,,
7/28/1999,85,93,76,0.06,,
7/29/1999,85,94,76,0,,
7/30/1999,86,94,78,0,,
7/31/1999,85,94,76,0,,
8/1/1999,87,95,78,0,,
8/2/1999,86,94,77,0,,
8/3/1999,87,97,76,0,,
8/4/1999,87,96,77,0,,
8/5/1999,86,97,74,0,,
8/6/1999,87,97,77,0,,
8/7/1999,87,96,77,0,,
8/8/1999,87,95,78,0.86,,
8/9/1999,87,94,79,0,,
8/10/1999,86,93,79,0,,
8/11/1999,86,94,78,0,,
8/12/1999,87,95,78,0,,
8/13/1999,88,97,78,0,,
8/14/1999,88,99,77,0,,
8/15/1999,81,91,70,0,,
8/16/1999,82,95,68,0,,
8/17/1999,86,96,75,0,,
8/18/1999,87,96,77,0,,
8/19/1999,89,100,78,0,,
8/20/1999,88,98,78,0,,
8/21/1999,86,94,77,0.24,,
8/22/1999,85,94,76,0,,
8/23/1999,86,95,76,0,,
8/24/1999,87,97,76,0,,
8/25/1999,88,97,78,0,,
8/26/1999,90,99,80,0,,
8/27/1999,86,96,75,0,,
8/28/1999,85,95,74,0,,
8/29/1999,86,96,76,0,,
8/30/1999,87,97,76,0,,
8/31/1999,83,92,73,0.13,,
9/1/1999,80,86,73,0.24,,
9/2/1999,80,86,74,0.06,,
9/3/1999,82,89,74,0.03,,
9/4/1999,82,91,73,0,,
9/5/1999,83,93,72,0.08,,
9/6/1999,86,96,75,0.05,,
9/7/1999,83,92,73,1.24,,
9/8/1999,83,93,72,0.41,,
9/9/1999,81,89,72,0,,
9/10/1999,78,89,66,0,,
9/11/1999,77,90,64,0,,
9/12/1999,79,91,67,0,,
9/13/1999,82,92,72,0,,
9/14/1999,80,89,70,0,,
9/15/1999,77,89,64,0,,
9/16/1999,75,89,61,0,,
9/17/1999,75,86,63,0,,
9/18/1999,73,88,58,0,,
9/19/1999,77,92,61,0,,
9/20/1999,81,93,69,0,,
9/21/1999,75,85,65,0,,
9/22/1999,68,79,56,0,,
9/23/1999,67,82,51,0,,
9/24/1999,70,84,55,0,,
9/25/1999,73,83,63,0,,
9/26/1999,77,88,65,0,,
9/27/1999,80,90,69,0,,
9/28/1999,78,84,72,1.61,,
9/29/1999,67,73,60,1.14,,
9/30/1999,66,76,55,0,,
10/1/1999,64,78,50,0,,
10/2/1999,70,85,54,0,,
10/3/1999,76,87,64,0,,
10/4/1999,79,90,67,0,,
10/5/1999,68,79,56,0,,
10/6/1999,65,80,50,0,,
10/7/1999,74,84,64,0.15,,
10/8/1999,80,87,73,0.86,,
10/9/1999,77,80,73,0.15,,
10/10/1999,78,85,71,0,,
10/11/1999,77,86,68,0,,
10/12/1999,76,86,66,0,,
10/13/1999,77,87,67,0.01,,
10/14/1999,76,86,65,0,,
10/15/1999,75,86,63,0,,
10/16/1999,74,86,62,0,,
10/17/1999,74,85,62,0,,
10/18/1999,68,76,60,0,,
10/19/1999,59,63,54,0.2,,
10/20/1999,61,71,51,0,,
10/21/1999,59,73,45,0,,
10/22/1999,64,81,47,0,,
10/23/1999,61,73,48,0,,
10/24/1999,53,66,39,0,,
10/25/1999,54,70,38,0,,
10/26/1999,61,77,45,0,,
10/27/1999,63,79,46,0,,
10/28/1999,65,79,50,0,,
10/29/1999,70,83,56,0,,
10/30/1999,73,84,61,0,,
10/31/1999,66,76,55,0,,
11/1/1999,61,71,50,0,,
11/2/1999,57,67,46,0,,
11/3/1999,52,66,37,0,,
11/4/1999,56,73,38,0,,
11/5/1999,64,77,50,0,,
11/6/1999,61,77,45,0,,
11/7/1999,62,78,45,0,,
11/8/1999,64,79,48,0,,
11/9/1999,64,81,47,0,,
11/10/1999,70,83,57,0,,
11/11/1999,71,82,59,0,,
11/12/1999,65,78,52,0,,
11/13/1999,64,80,48,0,,
11/14/1999,67,80,53,0,,
11/15/1999,67,79,54,0,,
11/16/1999,57,73,41,0,,
11/17/1999,59,75,42,0,,
